created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-13 21:10:10+00:00,"And also, how is this story a ""distraction"" from Covid-19? Especially if it is also a nothing burger? It's true, un-controverted? Seems many on the left think people will care about this story.",RealAlisonPoole,"Indiana, USA","33 yr old. Lawyer. Lesbian. No DM's.  Jewish. ""Love thy neighbor, keep the hedge.""-Swiss Proverb",6158,3250,212830,False,No Value Mentioned
2020-05-13 21:10:18+00:00,"RT @OpIndia_com: One-time emergency measures for Atmanirbhar Bharat to make India a self-reliant global superpower

https://t.co/cvy0cuPY5W",KumarHotice,"Lucknow, India🇮🇳","Scorpion♏
I rely on my damn self.🔥
।।हर कतरे में भगवा।।🚩
💕Dil se Bihari❤️Ali Zaryoun✌️",97,145,4997,False,"One-time emergency measures for Atmanirbhar Bharat to make India a self-reliant global superpower

https://t.co/cvy0cuPY5W"
2020-05-13 21:10:19+00:00,"Covid19 PM Update May 13, 2020 https://t.co/WsDdtLYCtq",WarriorRadioTV,Syracuse Indiana,"Wawasee High School's 93.7FM The Mix WRWT-LP & Collective Production Grp, Online at: https://t.co/LWosiYjHUp & https://t.co/1pFrM89Skn",665,258,14879,False,No Value Mentioned
2020-05-13 21:10:19+00:00,RT @atti_cus: 🙏🏾 Another INC Chief Minister transparently declares amount received,imSaleemalikhan,"Bangalore, India",No Value Mentioned,75,270,40408,False,🙏🏾 Another INC Chief Minister transparently declares amount received https://t.co/esyELuylRI
2020-05-13 21:10:26+00:00,RT @svaradarajan: Assaults on media freedom have become a pandemic  https://t.co/4pA49vGXxW via @thewire_in,bangalorienINC,India,Congressman || Die hard Rahul Dravid and Rahul Gandhi fan || Proud of MMS and Nehru || Not here to join politics|| Just to make my voice count|| Engineer,435,641,50617,False,Assaults on media freedom have become a pandemic  https://t.co/4pA49vGXxW via @thewire_in
2020-05-13 21:10:28+00:00,RT @ANI: PM CARES Fund Trust allocates Rs. 3100 Crore for fight against COVID-19: Prime Minister's Office https://t.co/xQExdXKwwA,SarjuBhandari11,"Lucknow, India",No Value Mentioned,6,134,77,False,PM CARES Fund Trust allocates Rs. 3100 Crore for fight against COVID-19: Prime Minister's Office https://t.co/xQExdXKwwA
2020-05-13 21:10:28+00:00,"RT @aaronecarroll: Once in a while, I get to talk about my own back yard. Indiana just conducted the first statewide random sample study to…",KimJenkins12,Indianapolis,"Likes Books, Cake and Science ...",1013,1898,8119,False,"Once in a while, I get to talk about my own back yard. Indiana just conducted the first statewide random sample study to determine the true prevalence of COVID-19. The results may surprise you.

Too Many States Are Flying Blind Into Reopening. Not Indiana. https://t.co/6mHHmOKS5d"
2020-05-13 21:10:34+00:00,RT @abuasimazmi: It's painful to see #MigrantLabourers travelling along with their families with no #SocialDistancing being followed by foo…,awais_chaikh,"Maharashtra, India",you can love your country without having to love your government,121,86,1574,False,"It's painful to see #MigrantLabourers travelling along with their families with no #SocialDistancing being followed by foot, bus &amp; trains. Wait-listed are forced to pay bribe. Incase anyone facing difficulties in travel please contact us on 9869999910 / 9820891689, we will assist https://t.co/yfoSdR31NZ"
2020-05-13 21:10:35+00:00,"A very meaningful sarcasm image
#COVIDー19 https://t.co/K9CyA4ad2E",abhinit_ankit,"Bihar, India","यांत्रिक इंजीनियर ⚙️ भारतीय 🇮🇳
(सिंह इज किंग)
बिहारी ✌
Tweets personal opinion .",67,127,541,False,No Value Mentioned
2020-05-13 21:10:36+00:00,"RT @knowthenation: Communal clashes erupted in West Bengal's Telinipara, Hooghly amid coronavirus crisis. Houses of Hindus were set on fire…",shrivendra,"New Delhi, India",No Value Mentioned,18,167,226,False,"Communal clashes erupted in West Bengal's Telinipara, Hooghly amid coronavirus crisis. Houses of Hindus were set on fire while the state stood by as mute spectators.

Bengal is burning &amp; Mamata Banerjee is nowhere in sight!

#WestBengal #MamataBanerjee #मरता_हिन्दू_जलता_बंगाल https://t.co/5TbqKWapkQ"
