created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-21 14:00:00+00:00,RT @WorldBankLive: The current locust outbreak could encompass 20% of the Earth's land mass. How are countries affected by both #COVID19 an…,imshivmgoyal,India,"No questions no αnswers just see the world through my eyes.
No mαtter where I go, I know where I cαme from🗾
Instαgrαm - shivαmgoyαll
Snαpchαt - shivαmgoyαll",72,389,40566,False,The current locust outbreak could encompass 20% of the Earth's land mass. How are countries affected by both #COVID19 and the #LocustCrisis responding? We'll hear from Melissa Williams and Afrah al-Ahmadi on May 21 at 11AM ET. Join the conversation here: https://t.co/2hFfMt7N2u
2020-05-21 14:00:00+00:00,"Lockdown Brings New Problem for #AnchorPradeep 

https://t.co/Ng9zVnowXv 

@impradeepmachi
#30RojulloPreminchadamEla 
#AmrithaAiyer",THEPANIPURI,"USA,India","Fastest growing news portal.Follow us for movie related news,reviews,USA🇺🇸Collections etc.For promotions,pls reach us@ panipurius@gmail.com",16765,15,27040,False,No Value Mentioned
2020-05-21 14:00:00+00:00,RT @SalmanNizami_: Total 66 people have confirmed Covid-19 positive at Zee News. Those infected had attended the office aswell. Let's blame…,imaidul656,India,"🤝🤝🤝🤝🤝🤝🤝🤝🤝🤝✍
ईमानदारी से राजनीतिक बात करें तो सबका स्वागत है नहीं तो बाय बाय
जो बोलूंगा देश हित में बोलूंगा",1116,1634,46297,False,Total 66 people have confirmed Covid-19 positive at Zee News. Those infected had attended the office aswell. Let's blame Tablighis for this. Kyon?
2020-05-21 14:00:02+00:00,"The road to recovery for #GICs will be fraught with challenges, given the #COVID19 scenario. To learn how to win these over, book your spot in our webinar at 11:00 a.m. tomorrow. Click here. https://t.co/yo0omGfcO1 #RespondwithResilience #ImpactThatMatters https://t.co/nDro2sIYKz",DeloitteIndia,India,"Sharing news, updates, moments, and more from Deloitte in India.",23225,245,11155,False,No Value Mentioned
2020-05-21 14:00:03+00:00,RT @DDNewslive: Nepal reports third death due to COVID-19 https://t.co/CpmXCj3i3d https://t.co/fwsvXYBPRy,Rajashekarrr6,"Bengaluru, India",INDIAN from Bangalore Karnataka,1,328,28065,False,Nepal reports third death due to COVID-19 https://t.co/CpmXCj3i3d https://t.co/fwsvXYBPRy
2020-05-21 14:00:03+00:00,"RT @UNICEF: For young people around the world, protecting mental health during #COVID19 is a difficult battle, but it doesn’t have to be a…",kaushal00463721,"New Delhi, India","Learner || Animal Lover || 


life is like running water and each drop is opportunity. Grab and utilise it.",38,62,5777,False,"For young people around the world, protecting mental health during #COVID19 is a difficult battle, but it doesn’t have to be a lonely one. Submit your art to @VoicesofYouth, our channel for youth, by youth, to join in a movement for hope."
2020-05-21 14:00:03+00:00,"RT @DcRupnagar: Ropar Update for COVID19: 
Two more discharged today from Gian sagar medical centre today
Total samples taken till date:165…",LALITMITTAL22, Nangal Punjab India,No Value Mentioned,396,282,58604,False,"Ropar Update for COVID19: 
Two more discharged today from Gian sagar medical centre today
Total samples taken till date:1655
Sample tested negative:1437
Sample report pending:149
Persons Recovered: 58 
Active Positive cases : 1
#PunjabFightsCorona #stayhomestayupdated"
2020-05-21 14:00:03+00:00,RT @ArvindKejriwal: Am so proud of our team of doctors and nurses who have provided the best possible treatment to our Covid patients. Delh…,Prerna98765,"New Delhi, India","#Sumedian #Darsherners ❤ Diehard Fan Of @Beatking_Sumedh Ji 💝 @DarshanRavalDZ ❤ @iTIGERSHROFF @ShraddhaKapoor 
Love #RadhaKrishn💕
Dreamer, Lover & Thinker",106,38,2335,False,Am so proud of our team of doctors and nurses who have provided the best possible treatment to our Covid patients. Delhi will soon have more recovered patients than the number of active cases. https://t.co/DdPGBKFlmA
2020-05-21 14:00:03+00:00,"@menakadoshi Seems someone is trying hands on penning down a thriller, a new skill acquired during Lockdown 🤔😊",SachinKhunger,Indian ,"RT’s are not endorsements, passionate trader n investor. Sharpen your axe or acquire a new skill/hobby while WFH. Music, Shayari, Sarcasm Pun Unintended",158,160,1991,False,No Value Mentioned
2020-05-21 14:00:04+00:00,RT @jitenderkhalsa: The entire national capital may not remain under 'Red' zone as the Delhi government has launched an exercise to define…,lovely_Phaaji,"Indianapolis, IN","Just A Stupid Common Man....

Who Loves his Country and Can Speak out his heart in His own word...😎😘
Die heart Fan of Arvind Kejriwal...",821,598,182279,False,"The entire national capital may not remain under 'Red' zone as the Delhi government has launched an exercise to define its own ""Red, Orange and Green zones"" -- marking of areas based on COVID-19 case load"
